"Sample","Bay","Zone","Re_grid","Year","Season","nseines","ntrawls","Alo. alabamae","Alo. chrysochloris","Anc. cubana","Anc. hepsetus","Anc. lyolepis","Anc. mitchilli","Anchoa spp.","Bai. chrysoura","Brevoortia spp.","Car. crysos","Car. hippos","Car. latus","Chl. chrysurus","Clupeidae spp.","Cyp. variegatus","Dec. punctatus","Dia. auratus","Dor. cepedianum","Dor. petenense","Eucinostomus spp.","Fun. confluentus","Fun. grandis","Fun. seminolis","Fun. similis","Gam. holbrooki","Hae. aurolineatum","Har. jaguana","Hyp. harringtonensis","Hyp. meeki","Hyp. unifasciatus","Hyporhamphus spp.","Lag. rhomboides","Lei. xanthurus","Luc. goodei","Luc. parva","Mem. martinica","Menidia spp.","Mug. cephalus","Mug. curema","Mug. trichodon","Mugil spp.","Oli. saurus","Opi. oglinum","Ort. chrysoptera","Pep. burti","Pep. paru","Poe. latipinna","Sar. aurita","Sel. setapinnis","Ste. caprinus","bottomveg","temp","pH","sal","DO","vis"
"CK_C14_2012_4","CK","C",14,2012,4,4,3,0,0,0,0,0.005674234,0.306594714,0,0.00141942,0,0,0,0,0,0,0,0,0,0,0,0.014183863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021274071,0,0,0,0,0,0,0,20.25,7.9,26.3,7.575,1.13333333333333
"CK_C14_2014_2","CK","C",14,2014,2,7,1,0,0,0,0,0,0.00283884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636878517,0,0,0,0,0,0,0,0,0,0,0,0.04837052,0,0,0,0,0,0,0,23.55,7.95,24.2,7.45,0.7
"CK_C14_2014_4","CK","C",14,2014,4,7,2,0,0,0,0,0,0.010749005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072620256,0,0,0,0,0,0,0,0,0,0,0,0.128321983,0,0,0,0.165598997,0.00094628,0,0,0,0,0.00189256,0,0.039502592,0,0,0,0,0,0,0,22.2,7.86666666666667,25.1333333333333,7.1,1.01666666666667
"CK_C14_2016_2","CK","C",14,2016,2,8,2,0,0,0,0.184524596,0,0.113553598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027933633,0,0,0,0.0141942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.15,7.95,27.1,4.2,0.95
"CK_C14_2017_3","CK","C",14,2017,3,9,2,0,0,0,0,0,0,0,0.008509629,0,0,0,0,0,0,0,0,0,0,0,0.003646984,0,0,0,0,0,0,0,0,0,0,0,0.00283884,0,0,0,0,0,0,0,0,0,0,0,0.007901798,0,0,0,0,0,0,0,30.5666666666667,7.86666666666667,30,5.33333333333333,1.55
"CK_C9_2001_4","CK","C",9,2001,4,4,3,0,0,0,0,0,0.027678689,0,0.00212913,0,0,0,0,0,0,0,0,0,0,0,0.00141942,0,0.01135536,0,0.02058159,0,0,0,0,0,0,0,0.009078086,0.00567768,0,0,0.00567768,0.063873899,0,0,0,0,0.00070971,0,0,0,0,0,0,0,0,0,20.78,8.02,30.82,5.9,1.2
"CK_C9_2002_1","CK","C",9,2002,1,8,1,0,0,0,0,0,0.00141942,0,0,0.00425826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00141942,0,0,0,0,0,0,0,0.035485499,0.068132159,0,0,0,0,0.00283884,0,0,0,0,0,0,0.007658666,0,0,0,0,0,0,14.7,8.03333333333333,28.2333333333333,8.33333333333333,3
"CK_C9_2002_2","CK","C",9,2002,2,4,3,0,0,0,0.512972175,0,0.13583539,0,0.660576347,0.00070971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039743759,0.051695994,0,0,0.035485499,0.00567768,0,0,0,0,0,0,0.045602801,0,0,0,0,0,0,0,26.8,7.875,29.8625,6.275,1.2625
"CK_C9_2002_3","CK","C",9,2002,3,6,3,0,0,0,0.034991685,0,0.325163128,0,0.736178188,0,0,0,0,0.003499169,0,0,0,0,0,0,0.013908248,0,0,0,0.01703304,0,0,0.00094628,0,0,0,0,0.037918951,0.005105777,0,0,0.00094628,0.067185879,0,0,0,0,0.00094628,0.00094628,0.078479217,0,0,0,0,0,0,0,29.1833333333333,7.84,29.5833333333333,5.14,0.82
"CK_C9_2003_1","CK","C",9,2003,1,10,3,0,0,0,0.05361066,0,0.016175186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007658666,0,0,0,0,0.016175186,0.127747797,0,0,0,0.036904919,0,0,0,0,0,0,0.015317331,0,0,0,0,0,0,0,17.8666666666667,7.86666666666667,27.1333333333333,9.1,1.2
"CK_C9_2003_3","CK","C",9,2003,3,9,1,0,0,0,0.00922623,0,0.493942644,0,0.00070971,0.00070971,0,0,0,0.019654338,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00922623,0,0,0,0,0.036593126,0.026524547,0,0,0.00425826,0,0,0,0,0,0.00070971,0.00567768,0.020566084,0,0,0,0,0,0,0,29.9,7.78333333333333,25.7,6.2,0.85
"CK_C9_2004_1","CK","C",9,2004,1,6,2,0,0,0,0,0,0.076586657,0,0.01209263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018962347,0.089107358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.32,7.82,26.9,5.48,2.03333333333333
"CK_C9_2004_2","CK","C",9,2004,2,5,1,0,0,0,0,0,0.106456498,0,0,0,0,0,0,0,0,0,0.007658666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00283884,0,0,0,0,0.00567768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7333333333333,8.06666666666667,25.2333333333333,9.63333333333333,0.95
"CK_C9_2004_3","CK","C",9,2004,3,5,1,0,0,0,0.007658666,0,0.381540088,0,0,0.0141942,0,0,0,0.050809033,0,0,0,0,0,0,0.149211342,0,0,0,0.000567768,0,0,0.001135536,0,0,0,0,0.028943763,0.001135536,0,0,0,0.299781498,0,0,0,0,0.002271072,0.001135536,0.045951994,0,0,0,0,0,0,0,29.4166666666667,8.03333333333333,24.55,7.63333333333333,0.78
"CK_C9_2004_4","CK","C",9,2004,4,5,1,0,0,0,0,0,0.08061065,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009197289,0,0,0,0,0,0,0,0,0,0,0,0.312447033,0,0,0,0,0.036337151,0,0,0,0,0,0,0.096741041,0,0,0,0,0,0,10,20.8714285714286,7.92857142857143,24.5428571428571,7.38571428571429,0.475
"CK_C9_2005_1","CK","C",9,2005,1,8,2,0,0,0,0,0,0.032102748,0,0.00070971,0.00070971,0,0,0,0,0,0,0,0,0,0,0.00070971,0,0,0,0,0,0,0,0,0,0,0,0.030897791,0.066712739,0,0,0,0.00780681,0.00141942,0,0,0,0,0,0.003829333,0,0,0,0,0,0,0,18.3333333333333,7.76666666666667,27.2833333333333,5.83333333333333,1.55
"CK_C9_2005_2","CK","C",9,2005,2,5,2,0,0,0,0,0,0.399670037,0,0.298687963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0070971,0.00993594,0,0,0,0,0,0,0,0,0,0,0.00567768,0,0.007658666,0,0,0,0,0,20.8,7.7,19.5333333333333,5.4,0.6
"CK_C9_2005_4","CK","C",9,2005,4,11,2,0,0,0,0.00378512,0,0.06452389,0,0.2680533,0,0,0,0,0.00094628,0,0,0,0,0,0,0.008604946,0,0,0,0,0,0,0.00662396,0,0,0,0,0.00094628,0.00094628,0,0,0.00094628,0.00189256,0,0,0,0,0,0.00378512,0,0,0,0,0,0,0,25,20.975,8.55,25.325,6.3,0.6
"CK_C9_2006_1","CK","C",9,2006,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003974376,0.050494138,0,0,0,0.007380984,0.001135536,0,0,0,0,0.007658666,0,0,0,0,0,0,0,0,15.9333333333333,8.63333333333333,15.45,7.56666666666667,1.2
"CK_C9_2006_3","CK","C",9,2006,3,6,2,0,0,0,0,0,1.480928169,0,0.036652186,0,0,0,0,0,0,0,0,0,0,0,0.075229258,0,0.00047314,0,0.00141942,0,0,0.00567768,0,0.00047314,0,0,0.046129504,0.117861801,0,0,0.00425826,0.00425826,0.00094628,0.00047314,0,0,0.00141942,0.003829333,0.120350461,0,0,0,0,0,0,0,30.45,8.3625,24.0375,5.625,1.02
"CK_C9_2006_4","CK","C",9,2006,4,7,2,0,0,0,0.081380078,0,1.106201297,0,0.0047314,0,0,0,0,0,0,0,0,0,0,0,0.291858452,0,0.00283884,0,0,0,0,0,0,0,0,0,0.00094628,0.094627998,0,0,0,0.01230164,0,0,0,0,0,0,0.016123507,0,0,0,0,0,0,0,20.25,8.05,26.65,6.45,1.8
"CK_C9_2007_1","CK","C",9,2007,1,1,1,0,0,0,0,0,3.108733292,0,0.648734036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03008546,0.01703304,0,0,0,0.00496797,0.00070971,0,0,0,0,0,0,0,0,0,0,0,0,20,17.8,8.52,27.96,8.08,1
"CK_C9_2007_2","CK","C",9,2007,2,2,2,0,0,0,2.41475077,0,0.773550045,0,0.138423751,0.015317331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094755233,0.008226434,0,0,0.001703304,0.000567768,0,0,0,0,0,0,0.020149561,0,0,0,0,0,0,0,22.3833333333333,8.03333333333333,25.75,6.05,0.616666666666667
"CK_C9_2007_3","CK","C",9,2007,3,1,1,0,0,0,0.028501401,0,0.192473348,0,0.002271072,0,0,0,0,0.006245448,0,0,0,0,0,0,0.097537572,0,0,0,0,0,0,0.004542144,0,0,0,0,0.091405126,0.00283884,0,0,0.028388399,0.003974376,0.000567768,0,0,0,0.001703304,0.009652056,0.024640027,0,0,0,0,0,0,0,31.0166666666667,8.2,28.2333333333333,5.8,0.433333333333333
"CK_C9_2007_4","CK","C",9,2007,4,2,1,0,0,0,0.02034502,0,0.0070971,0,0,0,0,0,0,0.008087593,0,0,0,0,0,0,0.048317694,0,0,0,0,0,0,0.00141942,0,0,0,0,0.023922277,0,0,0,0.027442119,0.00425826,0,0,0,0,0.00425826,0.003829333,0.068927991,0,0,0,0,0,0,12.5,22.775,7.9625,31.05,5.8375,0.98
"CK_C9_2008_1","CK","C",9,2008,1,2,2,0,0,0,0,0,0.00283884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02560468,0.00425826,0,0,0,0.00141942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5333333333333,8,31.1666666666667,6.96666666666667,1.65
"CK_C9_2008_2","CK","C",9,2008,2,1,1,0,0,0,0.00662396,0,0.625491067,0,0,0.00283884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018067745,0,0,0,0,0.021280963,0.033187551,0,0,0.052045399,0.076648678,0,0,0,0,0,0,0.024208228,0,0,0,0,0,0,0,26.05,7.81666666666667,29.7,5.88333333333333,0.86
"CK_C9_2008_3","CK","C",9,2008,3,3,1,0,0,0,0,0,0.01209263,0,0.241449514,0,0,0,0,0.00425826,0,0,0,0,0,0,0.005450297,0,0,0,0,0,0,0,0,0.00141942,0,0,0.00141942,0,0,0,0.94249486,0.00993594,0,0,0,0,0.00567768,0,0,0,0,0,0,0,0,30.25,28.2,7.75,26.825,4.475,0.5
"CK_C9_2008_4","CK","C",9,2008,4,1,1,0,0,0,0,0,0.005391729,0,0.051057771,0,0,0,0,0.022175564,0,0,0,0,0,0,0.00567768,0,0,0.00283884,0,0,0,0,0,0,0,0,0.00141942,0.002552889,0,0,0.00094628,0.163233297,0,0,0,0,0,0,0.00524014,0,0,0,0,0,0,11.1111111111111,22.5888888888889,8.11111111111111,27.1777777777778,7,1.2
"CK_C9_2009_1","CK","C",9,2009,1,3,1,0,0,0,0.00094628,0,0.124493233,0,0.21444264,0.035958639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026495839,0.149512237,0,0,0,0.01703304,0.01324792,0,0,0,0,0,0,0,0,0,0,0,0,0,17.45,7.9,25.35,7.175,1.35
"CK_C9_2009_2","CK","C",9,2009,2,3,3,0,0,0,0.75058928,0,0.158684951,0,1.042146304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037182601,0.137578301,0,0,0.126044493,0.004542144,0,0,0,0,0,0,0.002271072,0,0,0,0,0,0,0,25,7.86666666666667,15.15,6.75,0.533333333333333
"CK_C9_2009_3","CK","C",9,2009,3,3,2,0,0,0,0.157752671,0,0.140794057,0,0,0,0,0,0,0.000567768,0,0,0,0,0,0,0.029511531,0,0,0,0,0,0,0.00283884,0,0,0,0,0.003974376,0.001135536,0,0,0.236191483,0.007948752,0,0,0,0,0.004542144,0,0,0,0,0,0,0,0,0,30.5,8.01428571428571,24.5,6.28571428571429,0.683333333333333
"CK_C9_2010_2","CK","C",9,2010,2,3,1,0,0,0,0.00094628,0,0.051099119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189256,0,0,0,0,0,0,0,0.071766831,0.23375756,0,0,0.00189256,0.00851652,0,0,0,0,0,0,0.05834206,0,0,0,0,0,0,0,24.375,8.125,19.95,7.425,0.725
"CK_C9_2010_3","CK","C",9,2010,3,3,2,0,0,0,0.004866583,0,0.603382435,0,0.023878147,0.000405549,0,0,0,0.002027743,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023116268,0,0,0,0,0.008922068,0.029936767,0,0,0.170735945,0.006894326,0.00283884,0.004461034,0.000405549,0,0.002433291,0,0.03095433,0,0,0,0,0,0,5.55555555555556,29.6666666666667,8,25.3,6.68888888888889,0.6
"CK_C9_2010_4","CK","C",9,2010,4,3,2,0,0,0,0,0,0.00141942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004254814,0,0,0,0,0,0,0,0,0,0,0,0.039544744,0.004254814,0,0,0.01987188,0,0.00141942,0,0,0,0.00141942,0.00141942,0.225505157,0,0,0,0,0,0,0,16.65,8.075,28.2,8.7,1.85
"CK_C9_2011_2","CK","C",9,2011,2,2,1,0,0,0,0.016027041,0,0.241301395,0,0.022975997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00070971,0,0,0.01135536,0.08912717,0,0,0.00283884,0,0,0,0,0,0,0,0.00354855,0,0,0,0,0,0,5,27.36,8.02,28.12,6.12,0.56
"CK_C9_2011_3","CK","C",9,2011,3,2,1,0,0,0,0.00283884,0,1.473302656,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00094628,0,0,0,0,0,0,0,0,0,0,0,0.00094628,0.00094628,0,0,0.00757024,0,0,0,0,0,0.00378512,0,0,0,0,0,0,0,0,0,27.35,7.5,23.075,6.175,0.625
"CK_C9_2011_4","CK","C",9,2011,4,1,7,0,0,0,0,0,0.569121399,0,0.266229808,0,0,0,0,0,0,0,0,0,0,0,0.009021486,0,0,0,0,0,0,0,0,0,0,0,0.00283884,0.026948306,0,0,0.0070971,0.00141942,0,0,0,0,0,0,0.020922169,0,0,0,0,0,0,0,17.14,7.98,29.3,8.88,0.95
"CK_C9_2012_3","CK","C",9,2012,3,2,2,0,0,0,0.00378512,0,0.066504876,0,0.076586657,0.00094628,0,0,0,1.228271414,0,0,0,0,0,0,0.072713111,0,0,0,0,0,0,0.010497506,0,0,0,0,0.025814837,0,0,0,0.00094628,0.00094628,0,0,0,0,0.00189256,0.023922277,0.015317331,0,0,0,0,0,0,0,27.225,7.75,26.25,6.15,0.6
"CK_C9_2012_4","CK","C",9,2012,4,2,2,0,0,0,0,0,0.132750206,0,0.030634663,0,0,0,0,0.011286455,0,0,0,0,0,0,0.014483595,0,0.01135536,0,0,0,0,0,0,0,0,0,0.019506688,0,0,0,0.00851652,0,0,0,0,0,0,0,0.099249142,0,0.001458793,0,0,0,0,0,21.6142857142857,7.95714285714286,30.0571428571429,7.32857142857143,1.68333333333333
"CK_C9_2013_1","CK","C",9,2013,1,1,1,0,0,0,0,0,0.008061753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00283884,0,0,0,0.00851652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3333333333333,7.83333333333333,29.5666666666667,8.23333333333333,0.8
"CK_C9_2013_3","CK","C",9,2013,3,2,1,0,0,0,0,0.01040908,0.0047314,0,0,0,0,0,0,0.015317331,0,0,0,0,0,0,0.0189256,0,0,0,0,0,0,0.193987396,0,0,0,0,0.049737114,0.007658666,0,0,0.094627998,0.0094628,0,0,0,0,0.00189256,0.157082477,0.015317331,0,0,0,0,0,0,2.5,29.875,7.875,24.475,5.025,0.633333333333333
"CK_C9_2013_4","CK","C",9,2013,4,1,2,0,0,0,0,0,0.150458517,0,0.0070971,0,0,0,0,0,0,0,0,0,0,0,0.063019486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00780681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.86,8,26.42,8.56,1.15
"CK_C9_2014_3","CK","C",9,2014,3,4,4,0,0,0,0.074847842,0,1.048514745,0,0.017103344,0,0,0,0,0.024772511,0,0,0,0,0,0,0.034066079,0,0,0,0,0,0,0.00141942,0,0,0,0,0.00141942,0.027092908,0,0,0,0,0,0,0,0,0,0,0.059029242,0,0.00141942,0,0,0,0,5,29.55,8.125,23,7.075,0.833333333333333
"CK_C9_2015_1","CK","C",9,2015,1,3,3,0,0,0,0,0,0.017750623,0,0,0.000811097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000405549,0,0,0,0,0,0,0,0.036499371,0.00567768,0,0,0,0.023927365,0.000811097,0,0,0,0,0,0,0,0,0,0,0,0,0,15.95,7.95,25.9375,9.2625,0.825
"CK_C9_2015_3","CK","C",9,2015,3,2,4,0,0,0,0.148226018,0,0.102198238,0,0.00212913,0,0,0,0,0,0,0,0,0,0,0,0.056763016,0,0,0,0,0,0,0.00212913,0,0,0,0,0.00780681,0.00070971,0,0,0.00567768,0.00922623,0,0,0,0,0,0,0.009219339,0,0,0,0,0,0,4,29.82,8.1,23.16,6.64,0.6
"CK_C9_2015_4","CK","C",9,2015,4,2,1,0,0,0,0,0,0.00922623,0,0.02058159,0,0,0,0,0,0,0,0,0,0,0,0.046468774,0,0,0,0,0,0,0.00283884,0,0,0,0,0.0070971,0,0,0,0,0,0,0,0,0,0,0,0.005214807,0,0,0,0,0,0,16.6666666666667,25.6,7.98333333333333,27.2166666666667,6.95,1.46666666666667
"CK_C9_2016_1","CK","C",9,2016,1,2,2,0,0,0,0.011487999,0,0.00567768,0,0.00141942,0.00141942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00141942,0.023580629,0,0,0,0.0212913,0,0,0,0,0,0,0.003829333,0,0,0,0,0,0,0,14.9,7.975,27.275,9.05,1.73333333333333
"CK_C9_2016_3","CK","C",9,2016,3,1,1,0,0,0,0,0,0.009481173,0,0.141080684,0.00141942,0,0,0,0,0,0,0,0,0,0,0.043774636,0,0,0,0,0,0,0.0070971,0,0,0,0,0.006869717,0,0,0,0.01135536,0,0,0,0,0,0,0,0.01493147,0,0,0,0,0,0,0,30.85,8.175,22.4,9.2,1.3
"CK_C9_2016_4","CK","C",9,2016,4,3,3,0,0,0,0.030634663,0,0.222669073,0,0.022975997,0,0,0,0,0,0,0,0,0,0,0,0.041422255,0,0.002271072,0,0,0,0,0,0,0,0,0,0.001703304,0,0,0,0.009652056,0,0,0,0,0,0,0,0.099562654,0,0,0,0,0,0,0,21.0666666666667,7.93333333333333,28,8.05,1.1
"CK_C9_2017_2","CK","C",9,2017,2,1,1,0,0,0,0.00141942,0,0.009219339,0,0.149638547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00141942,0,0,0,0,0,0,0,0.063873899,0.021987227,0,0,0.00070971,0.02200101,0,0,0,0,0,0,0.01632333,0,0,0,0,0,0,0,25.02,7.94,28.06,7.5,0.466666666666667
"CK_C9_2017_4","CK","C",9,2017,4,1,2,0,0,0,0,0,0.752513039,0,0.061806776,0,0,0,0,0.00070971,0,0,0,0,0,0,0.057303912,0,0,0,0,0,0,0.02200101,0,0,0,0,0.003396961,0,0,0,0.00141942,0.00212913,0,0,0,0,0,0.00070971,0.008061753,0,0,0,0,0,0,0,21.2714285714286,7.78571428571429,26.3571428571429,6.74285714285714,1.01666666666667
"TB_A1_2005_3","TB","A",1,2005,3,4,1,0,0,0,0.00638739,0,0.089423458,0,0,0,0,0.00070971,0,0,0,0,0,0,0,0,0.032446836,0,0,0,0.031936949,0,0,0,0,0,0,0.00141942,0,0,0,0.01348449,0,0.332144273,0.00070971,0,0.00283884,0,0.042582599,0,0,0,0,0,0,0,0,0,29.96,8.06,15.98,7.7,2
"TB_A1_2006_2","TB","A",1,2006,2,5,1,0,0,0,0,0,0.962193012,0,0.000567768,0,0,0,0,0,0,0.001135536,0,0,0,0,0.003406608,0,0,0,0,0,0,0.000567768,0,0,0,0,0,0,0,0.027820631,0,0.034066079,0.012490896,0,0,0.00283884,0,0.001703304,0,0,0,0,0,0,0,1.66666666666667,26.5833333333333,7.93333333333333,26.1,6.9,1.2
"TB_A1_2006_4","TB","A",1,2006,4,2,1,0,0,0,0,0,0.058196219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031227239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00141942,0,0,0,0,0,0.008061753,0,0,0,0,0,0,0,33.6666666666667,24.7,7.9,21.1333333333333,6.06666666666667,2
"TB_A1_2007_1","TB","A",1,2007,1,1,1,0,0,0,0,0,0.474837274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01703304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,21.75,8.15,23.2,7.3,1.7
"TB_A1_2007_2","TB","A",1,2007,2,4,1,0,0,0,0,0,0.751286586,0,0.022975997,0.00070971,0,0,0,0,0,0,0,0,0,0,0.120557665,0,0,0,0.00283884,0,0,0.007658666,0,0,0,0,0.038293329,0.183956121,0,0.00354855,0,0.02058159,0,0,0,0,0,0,0.007658666,0,0,0,0,0,0,0,25.58,8.24,27.46,6.3,1.2
"TB_A1_2007_3","TB","A",1,2007,3,6,1,0,0,0,0,0,1.526349608,0,0.052991679,0,0,0,0,0,0,0,0,0,0,0,0.027638987,0,0,0,0,0,0,0.01040908,0,0.00047314,0,0,0.00094628,0,0,0.134371757,0,0.00189256,0,0,0,0,0.0047314,0,0,0,0,0,0,0,0,48.3333333333333,28.9571428571429,8.07142857142857,25.1,6.18571428571429,1.03333333333333
"TB_A1_2008_1","TB","A",1,2008,1,2,1,0,0,0,0,0,0.222848935,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022975997,0,0,0,0,0,0,0,0,0,0,0,0,0.00283884,0,0,0,0.01561362,0.00283884,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,7.63333333333333,26.3333333333333,5.76666666666667,2
"TB_A1_2008_4","TB","A",1,2008,4,6,1,0,0,0,0,0,0.287669114,0,0.00047314,0,0,0,0,0,0,0.01514048,0,0,0,0,0.107150702,0,0.01750618,0,0.00425826,0,0,0.031227239,0,0,0,0,0,0,0,0.075702398,0.00047314,0.131059777,0,0,0.00047314,0,0.00378512,0,0,0,0,0,0,0,0,16.6666666666667,21.7428571428571,7.74285714285714,25.2571428571429,6.07142857142857,1.4
"TB_A1_2009_2","TB","A",1,2009,2,4,1,0,0,0,0,0,0.731080498,0,0,0,0,0,0,0,0.00070971,0.00070971,0,0,0,0,0.029098109,0,0,0,0,0,0,0,0,0,0,0,0.056628655,0,0,0.092972008,0,2.725996053,0.00070971,0,0,0,0.0070971,0,0.00212913,0,0,0,0,0,0,31.5,26.98,7.94,31.78,6.16,0.8
"TB_A1_2009_4","TB","A",1,2009,4,2,2,0,0,0,0,0,2.040670981,0,0.003829333,0,0,0,0,0,0,0,0,0,0,0,0.08486891,0,0,0,0,0,0,0.003829333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6666666666667,22.65,8,23.375,7.95,1.1
"TB_A1_2010_2","TB","A",1,2010,2,6,1,0,0,0,0.00047314,0,0.131261886,0,0.00757024,0,0,0,0,0,0,0.00189256,0,0,0,0,0,0,0.0023657,0,0.00094628,0,0,0,0,0,0,0,0.630323479,3.476430199,0,0.00141942,0.00047314,0.01040908,0.00898966,0,0,0,0.00047314,0,0.0023657,0,0,0.00047314,0,0,0,41.6666666666667,27.2285714285714,8.01428571428571,22.7428571428571,6.96666666666667,0.65
"TB_A1_2010_4","TB","A",1,2010,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01845246,0,0,0,0.036904919,0,0,0.015317331,0,0,0,0,0,0,0,0,0,0,0,0,0.00425826,0,0,0,0,0,0,0,0,0,0,0,18.2666666666667,8.43333333333333,23.3666666666667,10.4,1.3
"TB_A1_2011_1","TB","A",1,2011,1,2,1,0,0,0,0,0,0.326342551,0,0,0.00141942,0,0,0,0,0,0.0070971,0,0,0,0,0,0,0.00283884,0,0,0,0,0,0,0,0,0,0.024720742,0.981421539,0,0,0,0.00141942,0.073809838,0,0,0,0,0,0,0,0,0.00141942,0,0,0,0,19.9333333333333,7.96666666666667,25.1,7.46666666666667,0.45
"TB_A1_2011_2","TB","A",1,2011,2,5,1,0,0,0,0.00283884,0,1.443183531,0,0.052234655,0.089620326,0,0,0,0,0,0.000567768,0,0,0,0.001135536,0,0,0.004542144,0,0,0,0,0,0,0,0,0,0.02271072,0.932607683,0,0.002271072,0.00283884,0.009084288,0.212345228,0,0,0,0.001135536,0,0.010132807,0,0,0,0,0,0,20,25.5666666666667,8.08,22.7,6.53333333333333,0.666666666666667
"TB_A1_2011_4","TB","A",1,2011,4,4,1,0,0,0,0,0,0.117749836,0,0.038293329,0,0,0,0,0,0,0.01845246,0,0,0,0,0.011207216,0,0.00212913,0,0,0,0,0.024130139,0,0,0,0,0,0.00070971,0,0.00141942,0.00070971,0.00922623,0,0,0.00070971,0,0.00070971,0,0,0,0,0,0,0,0,17.5,20.72,7.86,18.54,6.9,0.9
"TB_A1_2012_3","TB","A",1,2012,3,2,1,0,0,0,0,0,0.160394457,0,0.016763687,0,0,0,0,0,0,0,0,0,0,0,0.028253723,0,0,0,0,0,0,0,0,0,0,0,0.00425826,0,0,0.00141942,0,0,0,0,0,0,0.00283884,0,0,0,0,0,0,0,0,0,29.5333333333333,7.96666666666667,14.8333333333333,5.76666666666667,1.25
"TB_A1_2012_4","TB","A",1,2012,4,3,2,0,0,0,0,0,0.227107195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040569455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00567768,0,0.00378512,0,0,0,0,0,0,0,0,0,0,0,0,0,37.75,23.44,7.94,18.06,6.5,1.13333333333333
"TB_A1_2013_3","TB","A",1,2013,3,5,1,0,0,0,0.00567768,0,0.135128781,0,0.009652056,0.001135536,0,0,0,0,0,0.001135536,0,0,0,0,0.123202893,0,0.00567768,0,0.075513142,0,0,0.407657416,0,0,0,0,0.02986294,0,0,0.032362775,0.010219824,0.707438913,0.000567768,0,0.00283884,0,0.013058664,0.000567768,0,0,0,0.002271072,0,0,0,42,30.0166666666667,8.3,14.5166666666667,7.38333333333333,1.1
